Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
ESP,,Rosewood,,LTD SN-200FR Rosewood,6 String,Black,Solid,,419.00
Dean Guitars,,,,,,,,,699.00
Fender,,,,Stratocaster,Any,,Any,any,295.00
ESP,,,ESP LTD,EC-257,7 String,Black Satin,Solid,,449.00
Angel Lopez,,,,,,,,,329.00
Sterling by Music Man,,,,,,,,,649.99
Dean,,,,,,,,,899.00
Tradition,2010,Alder,,G120F,6 String,Natural Flame,Solid,Right-Handed,425.00
ESP,2018,Alder,ESP LTD,ALEXI-600 GREENY,6 String,Black w/ Green Bevels,Solid,Right-Handed,999.99
Yamaha,,,,,,,,,364.99
Ibanez,,,,,,,,,599.99
Fender,,,,014-4502-506,,,,,674.99
Balaguer,,,,,,,,,989.00
Schecter,,,,,,,,,349.00
Jackson Guitars,,,,,,,,,599.99
Sterling by Music Man,,,,,,,,,299.99
Eastman,,,,,,,,,1702.00
Schecter,,,,,,,,,899.00
Jackson,,,,,,,,,599.99
Fender,,,,,,,,,950.00
Ibanez,,,,,,,,,1099.99
Schecter,,,,Hellcat VI,6 String,3-Tone Sunburst Pearl,Solid,,1144.00
Michael Kelly,,,,,,,,,419.99
Dean,,,,,6 String,Trans Brazilia,,,799.99
Schecter,,,,Hellraiser C-7 FR,7 String,Gloss White,Solid,,1019.00
Eliasson,,,,Custom,,,,,1275.00
Vintage,,,,,,,,,549.00
Dean,,,,,6 String,Trans Brazilia,,,999.00
Vintage,,Solid Wood,,VSA500CR,6 String,,Solid,Right-Handed,499.00
Dean,,,,,6 String,,,,499.99
Schecter,,,,,,,,,699.00
EVH,,,,,,,,,1399.99
Rivolta Guitars,,,,Mondata VIII,,,,,1199.00
LTD ESP,,,,F-100FM,6 String,Dark brown,Solid,Right-Handed,350.00
D'Angelico,,,,,,,,,799.99
Dean,,,V Series,VX Flame Top,6 String,Charcoal Burst,V,Right Handed,399.00
sublime Guitars,,,,,,,,,899.00
PRS,,Maple,,SE Custom 24,6 String,,Solid,Right-Handed,849.00
Yamaha Guitars,,,,,,,,,299.99
Jackson,,,,,,,,,499.99
Zemaitis,,,,A24MF Dragonheart,6 String,Natural,Solid,,2095.00
PRS,,,,,,,,,3899.00
Schecter,,,,Omen 6,,Black,,,349.99
Dean,,,,,6 String,Trans Black,,,899.00
Floyd Rose,,Solid Wood,,Floyd Rose,6 String,Vintage Burst,Solid,,679.00
Gretsch,,,,,,,,,799.99
Schecter,,,,,,,,,839.00
Unbranded,,,,,,,,,599.99
Dean,,,Dean ML,ML Select,6 String,Oceanburst,Solid,Right-Handed,749.99
Fender,,,,0143823309,6 String,,,Right-Handed,999.99
Dean,,,,,,,,,599.00
Ratfiddle,,,,,,,,,999.99
Ibanez,,Mahogany,,,8 String,Black,Solid,,399.99
Epiphone,2003,,,,6 String,,,,950.00
FARNELL,2018,,,Custom,6 String,,Semi-Hollow,Right-Handed,599.00
Yamaha Guitars,,,,,,,,,299.99
Dean,,,,,,,,,399.00
Epiphone,2003,,,,,,,,399.99
total Music Source,,,,,,,,,899.00
Schecter,,,,Synyster Custom-S,6 String,Black Gloss with Gold Stripes,Solid,,1199.00
JACKSON,2019,,,RRT-3 PRO,,CREAM w STRIPES,RHOADS,,809.99
Fender,2019,,,Player Series Limited Edition SSS,6 String,Lake Placid Blue,Solid,Right-Handed,658.00
Schecter Guitar Research,,,,,,,,,579.00
Dean,,,,,,,,,829.00
Zemaitis,,,,,,,,,949.99
PRS,2019,,,John Mayer Silver Sky,,Tungsten,Strat Style,,2299.00
Yamaha,,,,,,,,,699.99
Eastman,,,,,,,,,2043.00
Spector Guitars,,,,,,,,,899.99
Jackson,,,,X Series Rhoads RRX24 - Gloss Black,,,,,699.99
,,,,,,,,,360.00
Fender,,,,,,,,,899.99
Dream Studio,Does Not Apply,Swamp Ash,,Studio,6 String,Does Not Apply,Solid,,499.95
Ibanez,,,,,,,,,649.99
Fender,,,,American Professional Stratocaster,6-String,Black,,,1399.99
Fender,,,,,,,,,679.99
Schecter,,,,,,,,,299.00
Ibanez,,,,RG,6 String,,Solid,,375.00
Jackson,,Poplar,,,,,Solidbody,,299.99
Schecter Guitar Research,,,,,,,,,579.00
Traveler,,,,TB-4P Sunburst,,,,,499.99
Ibanez,,,,,,,,,429.99
Dean Guitars,,,,,,,,,299.00
Dean,,,,,6 String,Black,,,299.00
Fender,,,,,,,,,1599.99
G&L,,,,,,,,,539.99
G&L,,,,,,,,,1599.99
Michael Kelly,,,,,,,,,399.99
Schecter Guitar Research,,,,,,,,,699.00
hayburner,,,,Vintage,6 String,,,,636.00
PRS,,,,SE Paul's Guitar,6 String,,Solid,Right-Handed,999.00
D'Angelico,,,Deluxe 175,Deluxe 175,6 String,Matte Midnight,Semi-Hollow,Right-Handed,1249.00
Miles,2018,Flame Maple on Mahogany,,Fireburst Custom,6 String,Honeyburst,,Right-Handed,750.00
Dean,,,,,,,,,619.00
Xotic,,,,,,,,,3050.00
Dean,,Solid Wood,,Z 79,6 String,Trans Black,Solid,,574.95
Oscar Schmidt,,,,,,,,,396.00
D'Angelico Guitars,,,,,,,,,299.00
Mystic,,Solid Wood,,,6 String,Black,Solid,,299.95
Gretsch Guitars,,,,,,,,,549.99
Ibanez,,,,Signature,,,,,699.99
Sublime guitars,,,,Tomcat Deluxe,,,,,899.00
Dunable,,,,,,,,,2295.00
ESP,,,,Arrow-1000,6 String,Snow White,Solid,,1074.00
Naked,2017,Solid Wood,,Avenger 250,6 String,Custom Painted,Solid,Right-Handed,498.99
Undisclosed,,,,,,,,,1199.00
Eastman,,,,,,,,,1617.00
Schecter Guitar Research,,,,,,,,,1259.00
Schecter,,,,Robert Smith UltraCure 40th Anniversary,6 String,Gloss Black,Solid,,1399.00
Paoletti,2018,Solid Wood,,Richard Fortus Custom Jr,6 String,Black Leather,Solid,,3899.00
Jackson,,,,,,,,,299.99
ESP,,Solid Wood,,Ouija,6 String,Purple Sparkle,Solid,,1399.00
Schecter,,,,,6 String,Black,,Right-Handed,2960.66
Epiphone,,,,,6 String,Black,,,399.95
Sublime,,,,,,,,,899.00
Legator,,,,Helio DC 300 Pro,6 String,FM blue burst,,,899.00
Ibanez,,,,ART700EQM,6 String,Blackberry,Solid,,695.00
Ibanez,,,,,,,,,499.99
Ibanez,,,,,,,,,429.99
Schecter,,,,E-1 FR S,6 String,Purple,Solid,,1149.00
Dean Guitars,,,,,,,,,399.00
Schecter,,,,,,,,,399.00
Dean,,,,,6 String,Classic Black,,,849.00
Dean,,,,,6 String,Trans Black,,,1078.00
Fanatics Authentic,,,,,,,,,299.99
,,,,,,,,,493.88
Gibson,,,,,,,,,329.00
Squier,,Poplar,,,,,Solidbody,,349.99
Gretsch,2019,,Gretsch Streamliner,G2622 Streamliner,6 String,Phantom Metallic,Semi-Hollow,Right-Handed,399.95
Dean,,,,,,,,,349.00
Ibanez,,,,,,,,,399.99
Prisma,,,,,,,,,3099.00
Michael Kelly,,,,,,,,,419.99
ESP,,,,,,,,,1149.00
Dean,,,,,6 String,Black,,,999.99
Vintage,,Solid Wood,,VS6VW,6 String,,Solid,Right-Handed,479.00
Dean,,,Icon,Icon X,6 String,Satin Gold,Solid,Right-Handed,468.00
ESP,,,,,,,,,999.00
Yamaha Guitars,,,,,,,,,469.99
AIO,,,,AIO Stratrocaster,6 String,Natural,Solid,,479.00
Ibanez,,,,,,,,,299.99
Mitchell,,,,,,,,,299.99
Schecter,,,,,,,,,692.01
Eastman,,,,,,,,,1064.00
D'Angelico,,,,,,,,,799.99
Fender,,,,,,,,,1849.99
Schecter Guitar Research,,,,,,,,,899.00
Yamaha,,,,,,,,,399.99
PRS,,,,,,,,,999.00
Gretsch Guitars,,,,,,,,,299.99
Teisco,,Solid Wood,,,,Sunburst,,,499.00
Yamaha,,,,,,,,,299.99
Dean Guitars,,,,,,,,,699.00
First Act,,,,,,,,,349.00
PRS,,,,Paul's Guitar,6 String,Fire Red,Solid,,999.00
Dean,,,,,6 String,Trans Brazilia,,,1178.00
AIO,,,,AIO Stratrocaster,6 String,Natural,Solid,,479.00
Yamaha,,Maple,,,6 String,,Hollow,,699.00
total Music Source,,,,,,,,,539.99
Schecter,,,,,,,,,1089.00
Unbranded,,,,,,,,,699.99
Schecter,,,,,,,,,489.00
Dean,,,,,,,,,399.99
Eastman,,,,,,,,,899.00
Gretsch Guitars,,,,,,,,,749.99
Jackson,,,,2910134539,6 String,Ferrari Red,Solid,Right-Handed,299.99
Ibanez,,,,,,,,,349.99
Dean,,,,,6 String,Classic Black,,,1028.00
Schecter Guitar Research,,,,,,,,,579.00
Dean,,,,,6 String,Black,,,498.00
Dean,,Solid Wood,,Modern 24 Select,6 String,Classic Black,Solid,,649.00
Schecter,,,,,,,,,699.00
Attila Custom Guitars,,,,Iceman,6 String,,,,1999.00
ESP,2018,Mahogany,,,,,,,499.99
Jackson,,,,,,,,,499.99
Jennings Guitars,,,,,,,,,1499.99
Fender,,,,,,,,,999.99
Schecter,,,,,,,,,349.00
Fender,,,,,6 String,,Solid,,699.99
Sublime Guitars,,,,,,,,,649.00
Jackson,,,,,,,,,599.99
Ibanez,,,,,,,,,1099.99
Godin,,,,,,,,,2650.00
Schecter Guitar Research,,,,,,,,,1329.00
ESP,,,,,,,,,1899.00
Fender,,,,,6 String,Yellow,Solid,,674.99
PRS,,Maple,,SE Custom 24,6 String,,Solid,Right-Handed,849.00
Dean Guitars,,,,,,,,,899.00
Epiphone,,,,,6 String,Black,,,399.95
Michael Kelly,,,,,6 String,Black,,,649.00
PRS,,,,,,,,,1398.00
Dean,,,,Gran Sport,6 String,Classic Black,,,349.00
PRS,,,,,,,,,789.00
Fender,,,,,,,,,599.00
Dean Guitars,,,,,,,,,799.00
Schecter,,,,,,,,,395.01
Hamer,,,,,,,,,499.95
Schecter,,,,E-1 SLS Elite,6 String,Black Fade Burst,Solid,,1428.00
Squier,,,,,,,,,349.99
Dean,,,,Custom 350,,Trans Black,,,568.00
Jackson,,,,,,,,,599.99
Jackson,,Mahogany,,,,,Solidbody,,849.99
PRS,,,,,,,,,4280.00
Mikagi,,,,,,,,,3450.00
Jackson,2019,,,SL2M,6 String,Red,Solid,,899.00
Schecter,,,,,,,,,349.00
Mayones Guitars,,,,,,,,,2813.00
Ibanez,,,,,,,,,299.99
GJ2,,Solid Wood,,300-3030-000,6 String,Buttersctoch,Solid,,600.00
Schecter Guitar Research,,,,,,,,,859.00
Dean,,,Custum 350,Custom 350,6 String,Trans Red,,,494.00
Ibanez,,,,,,,,,599.99
Ibanez,,Maple,,,6 String,,,,399.99
Yamaha,2017,Alder,,,,,,,649.99
Fender,,,,,,,,,1449.99
Schecter,,,,,,,,,699.00
G&L,2017,Swamp Ash,,Comanche,6 String,Sparkle Blue,Solid,,1465.00
Dean,,,,,,,,,699.00
Zemaitis,,,,,,,,,1199.20
Sterling by Music Man,,,,,,,,,949.99
Dean,,,Dean ML,ML Select,6 String,Oceanburst,Solid,Right-Handed,1058.00
Yamaha,,,,,,,,,399.99
Fender,,,,,6 String,Blue,Solid,,674.99
Ibanez,,,,,,,,,299.99
Fender Musical Instruments,,,,,,,,,674.99
Paoletti,,,,Nancy,6 String,Natural,Solid,,2899.99
Ibanez,,,,,,,,,529.99
Fender,,,,,,,,,1999.99
PRS,,,,,,,,,4280.00
Schecter,,,,,,,,,399.00
Michael Kelly,,,,,,,,,435.00
Epiphone,,,,,6 String,Black,,,399.95
Dean,,,,,6 String,Classic Black,,,849.00
ESP,,,,,,,,,449.00
Dean,,,,,,,,,399.00
Ibanez,2019,,,,6 String,,Semi-Hollow,Right-Handed,499.99
Dean,,,,ML 79,6 String,Blue Burst,ML,,476.10
Rivolta Guitars,,,,Mondata HB,,,,,999.00
Eastman,,,,,,,,,2043.00
Dean,,,,Thoroughbred Select,6 String,Trans Cherry Sunburst,,,899.00
PRS,,,,,,,,,3899.00
ESP,,,ESP LTD,Nergal-6,6 String,Black Satin,Solid,,1149.00
Sublime Guitars,,,,,,,,,629.99
Schecter Guitar Research,,,,,,,,,629.00
Ibanez,,,,,,,,,1399.99
Fender,,,,,,Sunburst,,,849.99
Tradition,2009,Swamp Ash w/ Flame Maple top,,G1200 Pro,6 String,Tobacco Sunburst,Solid,Right-Handed,625.00
Dean,,,,,,,,,299.00
Mayones Guitars,,,,,,,,,3198.00
Dean,,,,,6 String,,,,649.00
Luna,,,,Athena,6 String,Natural,Semi-Hollow,,569.00
Fender,,,,,,,,,1599.99
Sublime guitars,,,,Chieftain Deluxe,,,,,899.00
Guild,,,,,6 String,Black,,,563.99
Legator,,,,,,,,,1299.00
Unbranded,,,,,,,,,479.99
Jackson,,,,,,,,,299.99
Jackson Guitars,,,,,,,,,899.99
Fender,2019,Alder,American Performer,American Performer Jazzmaster,6 String,Blue,Solid,Right-Handed,1199.99
Traveler,,,,Travelcaster Deluxe - Surf Green,,,,,299.99
Schecter,2016,,,Avenger Custom,6 String,Brown,Solid,,799.00
ESP,,,,,,,,,999.00
total Music Source,,,,,,,,,659.99
Dean,,,,,6 String,Black,,,468.00
Zemaitis,,,,A24MF Dragonheart,6 String,Natural,Solid,,2095.00
Yamaha,,,,,,,,,599.99
ESP,,Mahogany,,LTD EC-407 Black,7 String,,Solid,,749.00
Yamaha Guitars,,,,,,,,,999.99
Fondlewood,,Ash,,Surfburst,,Surfburst,Strat,,999.00
Legator,,,,,,,,,999.00
G&L,,,,,,,,,1499.99
ESP Guitar,,,,LTD GH-200 BLK,,,,,549.00
Ltd,,Laminate,ESP/LTD,V-200,6 String,Black,Flying v,,429.00
ESP,,,,Screaming Skull,6 String,,Solid,,849.00
Rock N Roll Relics,,Solid Wood,,Lightning,6 String,Sonic Blue,Semi-Hollow,,4095.00
Fender,,,,American Pro,6 String,Olympic White,,,1449.99
PRS,,,,,,,,,3599.00
Dean,,Solid Wood,,Edge 3,4 String,Purple Metallic Burst,Solid,,429.00
Jackson,2019,,,CD,6 String,Gloss White,Solid,,999.99
Schecter,,,,S-II Platinum,6 String,Black,Solid,,699.00
Dean,,,,,,,,,749.00
Dean,,,,,6 String,Classic Black,,,649.00
Revv,,,,EM-19 Series,6 String,Merlot Red,,Right-Handed,499.00
Licea,2019,Bamboo,,,6 String,Red,Solid,Right-Handed,1199.99
Dean Guitars,,,,,,,,,399.00
Strandberg Guitars,,,,,,,,,2395.00
Sublime Guitars,,,,,,,,,649.00
Dean,,,,,,,,,299.00
Ibanez,,,,,,,,,649.99
Sublime guitars,,,,Chieftain Deluxe,,,,,899.00
PRS,,,,,,,,,4280.00
Dean,,Mahogany,,,6 String,,Solid,,549.00
Ibanez,,,,,6 String,Natural,Solid,Right-Handed,699.99
Dean,,,,,,,,,599.00
PRS,,,,,,,,,4099.00
Eastwood,2007,Mahogany,,,6 String,Red,Solid,Right-Handed,5000.00
Mitchell,,,,,,,,,329.99
D'Angelico,,,,,,,,,699.99
,,,,,,,,,300.00
Dean,,,,Custom 350,6 String,Red,Solid,,399.99
ESP LTD,,,,,6,,Solid,,649.00
Kona,,,,,6 String,Cherry Sunburst,Semi-Hollow,,419.99
Legator,,,,,,,,,1399.00
Dean,,,,Michael Schenker Festival,6 String,Red White Black,,,619.00
Traveler Guitar,,,,,,,,,299.99
Jackson,,,,Phil Demmel Demmelition Pro Black Tide Fade,,,,,1349.99
total Music Source,,,,,,,,,899.00
Tradition,2004,Mahogany,,MTM3,6 String,Metallic Black Cherry,Solid,Right-Handed,425.00
Ibanez,,,,,,,,,349.99
Esp Guitars,,Maple,,LTD SN-1000W Maple Duncan,6 String,White,Solid,,845.00
Jackson Guitars,,,,,,,,,999.99
Dean,,,,,6 String,Black,,,869.00
Rivolta Guitars,,,,Mondata VIII,,,,,1199.00
Takamine,,Maple,,,6 String,,Solid,,349.00
total Music Source,,,,,,,,,399.00
PRS,,,,,,,,,10870.00
Epiphone,2013,Mahogany,SG PRO,SG,6 String,Black,Solid,Right-Handed,400.00
D'Angelico,,,D'Angelico Ludlow,Deluxe Ludlow,6 String,Black,Solid,Right-Handed,959.00
Schecter,,,,,,,,,1189.00
Zemaitis Guitars,,,,,,,,,1199.20
Dean,,,,,6 String,Black,,,998.00
Fanatics Authentic,,,,,,,,,299.99
total Music Source,,,,,,,,,549.00
Dean Guitars,,,,,,,,,899.00
Dean,,,,,6 String,Classic Black,,,1098.00
D'Angelico,,,,,,,,,699.99
Mayones Guitars,,,,,,,,,2813.00
ESP,,,,,,,,,1099.00
Yamaha,,,,,,,,,649.99
Kona,,Maple Body,,KE35FMN,6 String,Natural,Semi-Hollow,Right-Handed,499.00
Sterling,2017,Mahogany,,,,,,,599.99
BurkeGuitar.com,2019,Maple,,,6 String,Clear,Solid,Right-Handed,1150.00
Ibanez,,Mahogany,,,6 String,,Solid,,399.99
Schecter,,,,,,,,,899.00
Jackson,,,,2910134539,6 String,Ferrari Red,Solid,Right-Handed,299.99
Ibanez,,Mahogany,,,6 String,,Solid,,399.99
Ibanez,,,,,,,,,399.99
Schecter Guitar Research,,,,,,,,,599.00
Ibanez,,,,,,,,,399.99
EVH,,,,,,,,,899.99
Legator,,,,,,,,,1299.00
Kona,,,,,6 String,Cherry Sunburst,Semi-Hollow,,419.99
Yamaha,,Maple,,,6 String,,Hollow,,699.00
ESP,,,,,,,,,890.01
Schecter,,Swamp Ash,,Zacky Vengeance ZV 6661LH,6 String,Natural Satin,,,1600.00
total Music Source,,,,,,,,,539.99
Fender,,,,,,,,,674.99
Schecter,,,,,,,,,1049.00
Schecter,,Maple,,,6 String,,Semi-Hollow,,899.00
Unbranded,,,,,,,,,699.99
Schecter,,,,,,,,,489.00
Dean,,,,RC6 Rusty Cooley Xenocide,6 String,,Solid,,719.00
Attila Custom Guitars,,,,Iceman,6 String,,,,1999.00
Ibanez,,,,,,,,,349.99
Charvel,,,,,,,,,999.99
Epiphone,,,,,6 String,Black,,,399.95
Squier,,Alder,,,,,Solidbody,,449.99
Dean,,,Custum 350,Custom 350,6 String,Trans Red,,,494.00
Ibanez,,Nyatoh,,,,,Solidbody,,1499.99
Dean,,Solid Wood,,Modern 24 Select,6 String,Classic Black,Solid,,649.00
total Music Source,,,,,,,,,527.99
Jennings Guitars,,,,,,,,,1499.99
Lace,2018,,,Custom,6 String,Black,Solid,,990.00
Yamaha,2017,Alder,,,,,,,649.99
Jackson,,,,,,,,,499.99
Yamaha,,,,,,,,,899.99
Schecter,,,,,,,,,349.00
Squier,,,,,,,,,349.99
Sublime,,,,,,,,,1029.00
Ibanez,,Mahogany,,,6 String,White,,,499.99
Schecter,,,,,,,,,1229.00
Jackson,,,,,,,,,599.99
PRS,,,,,,,,,829.00
PRS,,,,SingleCut,,,,,1599.00
GJ2,,Solid Wood,,300-3030-000,6 String,Buttersctoch,Solid,,600.00
ESP,,,,,,,,,449.00
Fender,,,,,,,,,999.99
Mayones Guitars,,,,,,,,,2813.00
Zemaitis,,,,,,,,,1199.20
Jackson,,Nato,Jackson X,,6 String,Black,Solid,Right-Handed,699.99
Ibanez,,,,,,,,,999.99
Fender,,,,,,,,,1449.99
,2017,Bass Wood,,,6 String,Blackboard,T Type,,675.00
Dean Guitars,,,,,,,,,899.00
Washburn,,,,,,,,,2499.00
Dean,,,,Gran Sport,6 String,Classic Black,,,349.00
PRS,,,,,,,,,789.00
Fender,,,,,,,,,674.99
G&L,2017,Swamp Ash,,Comanche,6 String,Sparkle Blue,Solid,,1465.00
PRS,,,,,,,,,3599.00
Dean Guitars,,,,,,,,,799.00
Schecter,,,,,,,,,395.01
Schecter,,,,E-1 SLS Elite,6 String,Black Fade Burst,Solid,,1428.00
Ibanez,,,,,,,,,1199.99
Esp Guitars,,Maple,,LTD SN-1000W Maple Duncan,6 String,White,Solid,,845.00
Dean,,,,Custom 350,,Trans Black,,,568.00
PRS,,,,,,,,,4300.00
EVH,,,,,,,,,1399.99
Washburn,,,,,,,,,999.00
Sterling by Music Man,,,,,,,,,949.99
Mikagi,,,,,,,,,3450.00
Jackson,2019,,,SL2M,6 String,Red,Solid,,899.00
Ibanez,,,,,,,,,519.99
Ibanez,,,,,,,,,499.99
Dean,,,,,6 String,Black,,,869.00
Fender,2019,Alder,American Performer,American Performer Jazzmaster,6 String,Blue,Solid,Right-Handed,1199.99
ESP,,,ESP LTD,GT-600,,Red,,,1079.00
Traveler,,,,Travelcaster Deluxe - Surf Green,,,,,299.99
Ibanez,,,,,,,,,599.99
Dean,,,,,6 String,Metallic Silver,,,1168.00
Ibanez,,Maple,,,6 String,,,,399.99
Dean,,,,MAB3,6 String,,Solid,,379.00
Washburn,,,,,,,,,1551.90
Ibanez,,,,,,,,,739.00
Epiphone,2013,Mahogany,SG PRO,SG,6 String,Black,Solid,Right-Handed,400.00
Paul Reed Smith,,,,SE Singlecut,,,,,399.99
Squier,,,,,,,,,349.99
Schecter,,,,Banshee-7 Extreme,7 String,Charcoal Burst,Solid,,579.00
Dean,,,,,,,,,299.00
Schecter,,,,Reaper-7 Multiscale,7 String,Satin Sky Burst,Solid,,949.00
Fender,,,,,6 String,Blue,Solid,,674.99
ESP LTD,,,,,6,,Solid,,649.00
Ltd,,Laminate,ESP/LTD,V-200,6 String,Black,Flying v,,429.00
Fender Musical Instruments,,,,,,,,,674.99
Dean Guitars,,,,,,,,,799.00
Unbranded,,,,,,,,,479.99
Ibanez,,,,,,,,,529.99
Mitchell,,,,,,,,,329.99
Schecter,,,,,,,,,699.00
Schecter,,,,,,,,,399.00
EVH,,,,,,,,,899.99
Dean,,,,,,,,,449.00
Epiphone,,Laminate,,Les Paul Special II,6 String,Custom carved and painted,Solid,,700.00
Epiphone,,Solid Wood,,Les Paul Special II,6 String,Custom carved and painted,Solid,,800.00
Unbranded,,,,,,,,,699.99
Yamaha,,,,,,,,,399.99
Dean,,,,Thoroughbred Select,6 String,Trans Cherry Sunburst,,,899.00
Charvel,,,,,,,,,999.99
Dean,,,,ML 79 F Blue Burst,6 String,Blue Burst,ML,,778.00
Schecter,,,,,,,,,699.00
Schecter,,,,3700,,,,,489.00
Ibanez,,,,,,,,,429.99
ESP Guitars,,,,,,,,,449.00
Traveler,,,,,,,,,289.99
Spector Guitars,,,,,,,,,949.99
Ibanez,,,,,,,,,399.99
Dean,,,,,,,,,749.00
Ibanez,,,,,,,,,409.99
Yamaha Guitars,,,,,,,,,399.99
Dean,,,,,6 String,,,,649.00
Luna,,,,Athena,6 String,Natural,Semi-Hollow,,569.00
Sublime guitars,,,,Chieftain Deluxe,,,,,899.00
ESP,,,,,,,,,999.00
Sublime Guitars,,,,,,,,,849.00
Sublime,,,,Tomcat Deluxe,,,,,850.00
Licea,2019,Bamboo,,,6 String,Red,Solid,Right-Handed,1199.99
PRS,,,,,,,,,4280.00
Dean Guitars,,,,,,,,,869.00
Fondlewood,,Ash,,Surfburst,,Surfburst,Strat,,999.00
Schecter Guitar Research,,,,,,,,,1046.32
pbc,,,,,6 String,flaming curled red,Solid,,875.00
Schecter,2016,,,Avenger Custom,6 String,Brown,Solid,,799.00
Paoletti,,,,Nancy,6 String,Natural,Solid,,2899.99
Dean,2019,,Dean Cadi Select Series,Cadi Select Floyd Ocean Burst,6 String,Ocean Burst Blue,Cadi,Right-Handed,999.00
Schecter,,,,,,,,,992.88
Dean,,,,Custom 350,6 String,Red,Solid,,399.99
Schecter Guitar Research,,,,,,,,,579.00
Fender,,Ash,,,,,Solidbody,,899.99
EVH,,,,,,,,,899.99
Yamaha,,,,,,,,,599.99
Fender,,,,,,,,,1079.02
ESP,,,,Nergal-6,6 String,Black,Solid,,919.00
Jackson,,,,,,,,,899.99
Yamaha Guitars,,,,,,,,,999.99
Bell & Hern Custom,2019,Solid Wood,,Clockwork Orange,6 String,Orange Sparkle,Semi-Hollow,Right-Handed,1995.00
PRS,,,,,,,,,849.00
Ibanez,,,,,,,,,2499.99
Fender,1997,Alder,Fender Squire Supersonic,Squire SuperSonic Vista Series,6 String,Gold,Solid,Right-Handed,1350.00
Dean,,,,TBSELQMTCS,,,,,899.00
Fender,,,,American Pro,6 String,Olympic White,,,1449.99
ESP,,,,Screaming Skull,6 String,,Solid,,849.00
Legator,,,,,,,,,399.00
Schecter,,,,,,,,,299.00
Eastman Guitars,,,,,,,,,1531.80
Minarik,,,,,,,,,1750.00
D'Angelico,,,,,,,,,1299.00
Dean,,,,,,,,,599.00
ESP,,Mahogany,,LTD EC-407 Black,7 String,,Solid,,749.00
Dean,,,,C350TGR,,,,,349.00
Jackson,,,,,,,,,299.99
Sublime Guitars,,,,,,,,,649.00
D'Angelico,,,,,,,,,1039.99
Sublime guitars,,,,Chieftain Deluxe,,,,,899.00
Ibanez,,,,,6 String,Natural,Solid,Right-Handed,699.99
Dean MARKLEY,,,,DMC-80,,,,,459.95
Dean,,,,Icon,6 String,Transparent Green,,,1028.00
,,,,,,,,,300.00
ESP,,,,,,,,,469.00
G&L,,,,,,,,,499.99
Rock N Roll Relics,,Solid Wood,,Lightning,6 String,Sonic Blue,Semi-Hollow,,4095.00
Jennings Guitars,,,,,,,,,1849.00
Jennings Guitars,,,,,,,,,1849.00
Revv,,,,EM-19 Series,6 String,Merlot Red,,Right-Handed,499.00
Dean,,,,DB Floyd DNA,6 String,,,,399.00
Dean,,,,Michael Schenker Festival,6 String,Red White Black,,,619.00
Traveler Guitar,,,,,,,,,299.99
Mayones Guitars,,,,,,,,,2813.00
Ibanez,2019,,,,6 String,Clear,Solid,Right-Handed,349.99
Jackson,,,,Phil Demmel Demmelition Pro Black Tide Fade,,,,,1349.99
Fibenare,,Solid Wood,,Roadmaster 56,6 String,Black,Solid,,4085.00
Ibanez,,,,,,,,,349.99
Schecter,,,,,,,,,775.00
G&L,,,,,,,,,799.99
Ibanez,,,,,,,,,299.99
Dean,,,,,6 String,Classic Black,,,778.00
Dean,,,,,6 String,Black,,,998.00
total Music Source,,,,,,,,,399.00
Fender,,,,,,,,,999.99
D'Angelico,,,D'Angelico Ludlow,Deluxe Ludlow,6 String,Black,Solid,Right-Handed,959.00
Traveler Guitar,,,,,,,,,649.99
D'Angelico,,,,,,,,Right-Handed,1899.99
D'Angelico Guitars,,,,,,,,,1499.00
total Music Source,,,,,,,,,549.00
total Music Source,,,,,,,,,679.99
Dean Guitars,,,,,,,,,899.00
Schecter,,,,,,,,,469.00
Dean,,,,,6 String,Classic Black,,,1098.00
D'Angelico,,,,,,,,,699.99
Jackson,,,,,,,,,749.99
Dean,,,,VSELQMTBK,,,,,899.00
Ibanez,,,,,,,,,649.99
Dean,,,,,,,,,335.00
Ibanez,,,,,,,,,579.99
Washburn,,,,,,,,,1426.90
Allen Eden Guitars,2019,Alder,,Riverside,6 String,Sonic Blue Blue,Solid,Right-Handed,499.99
Schecter,,,,,,,,,399.00
Jackson,,,Jackson X,,,White,,,499.99
Schecter,,,,,,,,,949.00
Unbranded,,Solid Wood,,LP Special style,6 String,Custom carved and painted,Solid,,750.00
Schecter,,,,,,,,,899.00
ESP,,,,,,,,,449.00
Danelectro,,,,,,,,,419.00
Ibanez,,,,,,,,,399.99
Schecter,,,,,,,,,899.00
Dean,,,,,,,,,549.00
Fanatics Authentic,,,,,,,,,299.99
D'Angelico,,,,,,,,,799.99
D'Angelico Guitars,,,,,,,,,1299.99
Dean,,,,,6 String,Trans Brazilia,,,579.99
Wild Custom Guitars,,Solid Wood,,WildOne,6 String,Brown,Solid,,2435.00
G&L Guitars,,,,,,,,,629.99
Dean,2008,,,Vendetta 4.0,6 String,Aqua burst,,,999.00
Dean,,,,,6 String,,Solid,,399.00
KILLER,,,,,,,,,6199.99
ESP,,,,,,,,,4500.00
Fanatics Authentic,,,,,,,,,299.99
ESP,,,,,,,,,449.00
Schecter,,,,C-1 Platinum,6 String,Silver,Solid,,699.00
