Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
Gibson,,,Gibson Les Paul,Les Paul Deluxe,6 String,,,,4999.00
Gibson,2001,,,SG Special,,Platinum Silver,,,699.00
Gibson,,,Gibson ES,ES-335,6 String,Brown,Semi-Hollow,,1795.00
Gibson,,Solid Wood,,Les Paul 58 Reissue,6 String,BOURBON BURST,Solid,,3999.95
Gibson,2007,Solid Wood,,Vegas High Roller,6 String,Black Cherry Sunburst,Semi-Hollow,,1699.00
Gibson,2007,Maple,Gibson ES,ES-335TD,6 String,Tobacco Sunburst,Semi-Hollow,Right-Handed,2499.99
Gibson,,,Gibson SG,Les Paul Junior,,,,,2895.00
Gibson,,,,,,,,,5040.00
Gibson,,,,,,,,,5417.00
Gibson,2001,,,SG Special,,Platinum Silver,,,699.00
Gibson,,,Gibson ES,ES-335,6 String,Brown,Semi-Hollow,,1795.00
Gibson,,Solid Wood,,Les Paul 58 Reissue,6 String,BOURBON BURST,Solid,,3999.95
Gibson,2007,Maple,Gibson ES,ES-335TD,6 String,Tobacco Sunburst,Semi-Hollow,Right-Handed,2499.99
Gibson,2016,,Gibson Les Paul,Les Paul Studio,6 String,,,Right-Handed,895.00
Gibson,,,Gibson SG,Les Paul Junior,,,,,2895.00
Gibson,2016,Mahogany,Gibson SG Stnd P-90s,SG Standard T P 90,6 String,Heritage Cherry,Solid,Right-Handed,1459.00
Magnatone,,,,Mark IV,,,,,2999.99
,,,,,,,,,5995.00
,,,,,,,,,6599.00
Gibson,2016,'Maple, Mahogany',Gibson Les Paul,Les Paul Standard,6 String,Desert Burst,Solid,Right-Handed,1650.00
Gibson,2018,,Gibson ES,ES-355,,,,,3995.00
Gibson,,,Gibson SG,Vintage,,,,,3995.00
Gibson,1979,Solid Wood,,ES-345TD,6 String,Walnut,Semi-Hollow,,3200.00
Gibson,,,,,,,,,3434.00
Gibson,,,,,6 String,,Solid,Right-Handed,1636.00
Gibson,2016,,,Les Paul Traditional,,Honey Burst,,,1639.00
Gibson,2013,,Gibson Les Paul,Les Paul Studio,,,,,997.00
Gibson,1964,,,Firebird III,6 String,Sunburst,,,9995.00
Gibson,,Solid Wood,,Les Paul Special Double Cutaway,6 String,TV Yellow,Solid,,8099.00
Gibson,,,,Custom,,,,,3750.00
Epiphone By Gibson,,,,S-500,6,Multi-Color,,,475.00
GIBSON MUSICAL INSTRUMENTS,,,,ES-125 TDC,,,,,2499.85
Gibson,,,,,,,,,885.00
Gibson,1965,,,1965,,Brown,,,2252.28
Gibson,,,Gibson Explorer,Explorer,6 String,Cherry,Solid,Right-Handed,1499.00
Gibson,2003,,Gibson Les Paul,,,,,,4250.00
Gibson,,,,Les Paul Standard 2019 Seafoam Green,,,,,2199.99
Gibson,1974,'Mahogany, Maple',Gibson Les Paul,Les Paul Custom,,Cherry,Solid,Right-Handed,3299.99
Gibson,2014,,,Firebird,6 String,Sunburst,Solid,,1495.00
Gibson,,,,Vintage,6 String,Brown,Solid,Right-Handed,1260.00
Gibson,1962,,,ES-125TC,,,,,2299.00
Gibson,2013,Solid Wood,,ES-195,6 String,Trans-Amber,Hollow,,2399.00
Gibson,2013,,Gibson Les Paul,Les Paul 70s tribute,6 String,Black,,Right-Handed,605.00
Gibson,,Solid Wood,,Pre-Historic 1960 Reissue Les Paul,6 String,Tobacco Sunburst,Solid,,5599.00
Gibson,1976,,,Marauder,6 String,,,Right-Handed,1300.00
Gibson,2006,Solid Wood,,Les Paul Studio,6 String,Sunburst,Solid,,1099.00
Gibson,,,,,,,Les Paul Std.,,2650.00
Gibson,,,Gibson Les Paul,Les Paul Double Cutaway,6 String,Yellow,Solid,Right-Handed,1200.00
Gibson,,,,SG Standard,,,,,1090.00
Gibson,1982,Solid Wood,,Les Paul Heritage 80 Elite,6 String,Sunburst,Solid,,5999.00
Gibson,2010,Solid Wood,,LES PAUL 1960 HISTORIC CUSTOM SHOP 50TH ANNIVERSARY R0 VERSION 2,6 String,LIGHT ICE TEA,Solid,,5999.00
Gibson,1997,,Gibson Les Paul,Les Paul Studio,,,,,1200.00
Gibson,1997,'Maple, Mahogany',Gibson Les Paul,Les Paul Standard,6 String,Lemon Burst,Solid,Right-Handed,2999.99
,,,,,,,,,4999.00
Gibson,2014,,,Gibson,6 String,,Solid,,3500.00
Gibson,2017,Mahogany,,Firebird Studio,6 String,Blue,Solid,Right-Handed,899.00
Gibson,2017,,Gibson ES,ES-339 Studio,6 String,Ginger Burst,Semi-Hollow,,1499.00
Gibson,2018,Mahogany Body with Maple Top,Gibson Les Paul,TRIBUTE,6 String,Ice Tea Burst,Solid,Right-Handed,974.99
Gibson,2016,Mahogany,Gibson SG Stnd P-90s,SG Standard T P 90,6 String,Heritage Cherry,Solid,Right-Handed,1495.00
Gibson,2016,'Mahogany, Flame Maple',,Les Paul Traditional,,Honeyburst,Solid,Right-Handed,2000.00
Gibson,2001,,Gibson ES,ES-335 Dot,6 String,Cherry,Semi-Hollow,,2699.00
Gibson,,,Gibson Les Paul,Les Paul bass,,,,,999.99
Gibson,,,,Les Paul Traditional,,,,,1799.99
Gibson Guitars,,,,Aged Les Paul,,,,,4395.00
Gibson,2003,,Gibson Les Paul,Custom,,,,,3333.00
Orville by Gibson,,,Orville By Gibson Les Paul,Custom,6 String,Black,Solid,Right-Handed,1599.00
Gibson,2014,,Gibson Les Paul,Les Paul Classic,6 String,Black,Solid,Right-Handed,1934.00
Gibson,2018,Mahogany Body with Maple Top,Gibson Les Paul,TRIBUTE,6 String,Ice Tea Burst,Solid,Right-Handed,974.99
Gibson,2016,'Mahogany, Flame Maple',,Les Paul Traditional,,Honeyburst,Solid,Right-Handed,2000.00
Gibson,2001,,Gibson ES,ES-335 Dot,6 String,Cherry,Semi-Hollow,,2699.00
Gibson,1970,,,SG,6 String,Cherry,Solid,,3999.00
Gibson,,,Gibson Les Paul,Les Paul bass,,,,,999.99
Gibson Custom Shop,2018,,Tom Doyle TIME MACHINE Relic,Custom,6 String,Vintage Red Pine Burst,Solid,Right-Handed,8995.00
Gibson,,,,Les Paul Traditional,,,,,1799.99
Gibson,,,Gibson SG,,,,,,2500.00
Gibson,,,,,,,,,2900.00
Gibson,2003,,Gibson Les Paul,Custom,,,,,3333.00
Gibson,,,,2013 Les Paul Signature T,,,,,1599.99
Gibson,2015,Solid Wood,,Les Paul Studio,6 String,Tobacco Burst,Solid,,1295.00
Gibson,,,Gibson ES,ES-125,,Brown,,,3190.00
Gibson,,,,,,,,,5417.00
Gibson,,,Gibson Les Paul,Maestro by Gibson,6 String,Black,Solid,Right-Handed,280.00
Gibson,1978,,Gibson Les Paul,Les Paul Standard,6 String,Black,solid,,2895.00
Gibson,2013,,Gibson Les Paul,Les Paul 70s tribute,6 String,Black,,Right-Handed,605.00
Gibson,1977,,,ES 335,6 String,sunburst,Semi-Hollow,Right-Handed,2600.00
Gibson,2001,,,Les Paul Custom,6 String,Bullseye,Solid,,4495.00
,,,,,,,,,1170.00
Gibson,1983,,,58 Korina Flying V,6 String,Black,Solid,,5495.00
Gibson,1998,Solid Wood,Gibson Les Paul,Les Paul Studio,6 String,Red,Solid,,999.00
Gibson,,,,,,,,,2621.00
Orville by Gibson,1989,Solid Wood,,Les Paul,6 String,Cherry Sunburst finish,Solid,Right-Handed,998.00
Gibson,2004,,Gibson Les Paul,,,,,,2800.00
Gibson,2018,,,ES-235 Figured,6 String,Cherry,Semi-Hollow,Right-Handed,2398.44
Gibson,2017,'Mahogany, Maple',Les Paul Studio,Les Paul Studio T,6 String,Black Cherry Burst,Solid,Right-Handed,899.00
Gibson,,,Gibson SG,SG Standard,,,,,1100.00
Gibson,,,Gibson ES,ES-225,,,,,6190.00
Gibson,1998,,Gibson Les Paul,,6 String,Black,,,1100.00
Gibson,1995,,Gibson Les Paul,Les Paul Standard,,,,,2190.00
Gibson,,,,Les Paul Gold Top,,,,,3999.00
Gibson,,,,,,,,,1899.99
Gibson,,,,,,,Solid,,3499.00
Gibson,1993,Solid Wood,,Explorer,6 String,Black,Solid,,1499.99
Gibson,,Solid Wood,,Les Paul,6 String,Natural,Solid,,9999.00
Gibson,2007,Maple,Gibson ES,ESDY-335 or ES-335,6 String,Red,Semi-Hollow,,3299.00
Gibson,,,,,,,,,6107.00
Gibson,,,,,,,,,5051.00
Gibson,2015,,Custom 24 Piezo,Custom CS-356,6 String,Red,Solid,Right-Handed,4499.99
Gibson,2007,Solid Wood,,SG-3 Special,6 String,Cherry,Solid,,1749.00
Gibson,,Mahogany,,Les Paul Standard,6 String,Multicolor,Solid,Right-Handed,2199.99
Gibson,2001,Mahogany,Gibson Les Paul,Les Paul Junior,6 String,Cherry,Solid,Right-Handed,3499.99
Gibson,2017,,Gibson ES,ES-339 Studio,6 String,Ginger Burst,Semi-Hollow,,1499.00
Gibson,2014,,Gibson Les Paul Studio,LPSTUBCH 1,6 String,Black,Solid,Right-Handed,1099.99
Gibson,,Solid Wood,,Custom Shop 70s Aged Les Paul Custom,6 String,Alpine White,Solid,,5099.00
Gibson,,,,,,,,,1349.99
Gibson,1950s,,,ES-125,6 String,Sunburst,Hollow,,2195.00
Gibson,1991,'Maple, Mahogany',,Les Paul Standard,6 String,Heritage Cherry Sunburst,Solid,Right-Handed,2699.99
Gibson,1986,Mahogany,,EDS-1275,'6 String, 12 String',Cherry,Double Neck,Right-Handed,4999.99
Gibson,2016,,,Les Paul Traditional,,Iced Tea Burst,,,1689.00
Gibson,1983,Korina,,Moderne,6 String,Ebony,Solid,Right-Handed,5995.00
Gibson,1964,'Mahogany, Walnut',,Firebird VII,6 String,Sunburst,Neck Through,Right-Handed,18999.99
Gibson,1957,Korina,,Skylark,6 String,Korina,,Right-Handed,1395.00
Gibson,,Mahogany,Gibson SG,Special Faded,6 String,,Solid,,695.00
Orville by Gibson,1991,,,Custom,6 String,White,Solid,Right-Handed,1699.00
Gibson,,,,,,,,,3434.00
Gibson,2011,Ebony,Gibson SG,SG Melody Maker,6 String,Satin Ebony,Solid,Right-Handed,679.99
Gibson,,,,Flying V,,Black,,,1499.00
Does not apply,,,,,,,,,4899.00
Gibson,,,,ES-335,,Sparkling Burgundy,,,9000.00
Gibson,1973,,,SG Standard,6 String,,,,1920.00
Gibson,1986,,,Studio Standard,6 String,Heritage Sunburst,Solid,Right-Handed,1699.00
Gibson,2018,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,Cherry Sunburst,Solid,Right-Handed,4499.99
Gibson,1978,,Gibson Les Paul,Les Paul Standard,6 String,Black,solid,,2895.00
Gibson,,Solid Wood,,Custom Shop Elegant SG Figured,6 String,Emerald Green,Solid,,3699.00
Gibson,2018,,Gibson Les Paul,Les Paul Classic Player Plus,6 String,,Solid,Right-Handed,1269.00
Gibson,2010,,Gibson SG,Faded SG,6 String,Heritage Cherry,Solid,Right-Handed,750.00
Gibson,,,Gibson Les Paul,Les Paul Custom,,,,,4250.00
Gibson,1965,,,1965,,Brown,,,2252.28
Gibson,,,,,,,,,5369.00
Gibson,,,,,,,,,13449.95
Gibson,,Solid Wood,,Pre-Historic 1960 Reissue Les Paul,6 String,Tobacco Sunburst,Solid,,5599.00
Gibson,1988,,Gibson ES,ES-335 Showcase Edition,6 String,White,,Right-Handed,2499.99
Gibson,2015,,Gibson Les Paul,Les Paul 100,6 String,,,Right-Handed,899.95
Gibson,2004,,Gibson Les Paul,,6 String,Blue,,,2999.00
Gibson,,Solid Wood,,Special Faded,6 String,Brown,Solid,,800.00
Gibson,2005,,,SG Supreme,6 String,Lavaburst,Solid,Right-Handed,2200.00
Gibson,,,,,,,,,2700.00
Gibson,,,,,,,,,2485.00
Gibson,1998,,Gibson Les Paul,,,,,,3750.00
Gibson,1961,Maple,,ES-125TD,6 String,Sunburst,Hollow,Right-Handed,2999.99
Gibson,,Mahogany,,Les Paul Standard,6 String,Green,Solid,Right-Handed,2299.00
Gibson,2001,,Gibson SG,SG Special,,Heritage Cherry,,,809.00
Gibson,1982,Solid Wood,,Explorer E/2,6 String,NATURAL,Solid,,3100.00
Gibson,,,,,,White,,,1249.00
Gibson,,Mahogany,,LP Traditional,6 String,Black,Solid,Right-Handed,1849.00
Gibson,2005,,,1961 Les Paul SG Custom VOS Reissue,6 String,faded cherry,Solid,Right-Handed,2999.00
Gibson,1989,,Studio,Studio,6 String,Black,Semi-Hollow,Right-Handed,1895.00
Gibson,2013,AAA Flame Maple on Mahogany,Gibson Les Paul,Slash Rosso Corsa,,,Solid,Right-Handed,2999.00
Gibson,,,,,,,,,34995.00
,,,,,,,,,8499.00
Gibson,,Maple,,Les Paul Signature,6 String,Red,Solid,,1675.00
,,,,,,,,,592.00
Gibson,,,,,,,,,27500.00
Gibson,2005,'Maple, Rosewood, Mahogany',Gibson Les Paul,Custom,,,,,4395.00
Gibson,2018,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,Translucent Amber,,Right-Handed,2200.00
Gibson,2015,,Gibson ES,ES-335,,Sunburst,,,2995.00
Gibson,1940,,,ES-150,6 String,Sunburst,Hollow,,5395.00
Gibson,2009,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,Heritage Burst Cherry,Solid,Right-Handed,1550.00
Gibson,1966,Maple,,ES-330TDC,6 String,Cherry,Solid,Right-Handed,4499.99
Gibson,2008,Mahogany,Gibson Les Paul,Les Paul Studio,6 String,Deep Red/Brown,Solid,Right-Handed,1000.00
,,,,,,,,,3999.00
Gibson,2013,,Les Paul Traditional Pro II,Les Paul Traditional Pro II,6 String,Merlot Red Wine,Solid,Right-Handed,1595.00
Gibson,1981,,Gibson L6-S,Vintage,6 String,SilverBurst,Solid,Right-Handed,1329.99
Gibson,2016,,,Gibson Les Paul Standard,6 String,,,Right-Handed,2099.99
Gibson,1996,'Maple, Mahogany',Gibson Les Paul,Les Paul Standard,6 String,Cherry Sunburst,Solid,Right-Handed,2799.99
Gibson,1998,,Gibson ES,,,,,,3500.00
Gibson,,,,SG Special,6 String,,,Right-Handed,999.99
Gibson,,Mahogany,,Les Paul Standard,6 String,Multicolor,Solid,Right-Handed,2199.99
Gibson,,,,,,,,,3913.00
Gibson,,,,,,,,,6369.00
Gibson,2016,,,Gibson Les Paul Standard,6 String,,,Right-Handed,2099.99
Gibson,,,,,,,,,959.36
Gibson,1998,,Gibson ES,,,,,,3500.00
Gibson,,,,SG Special,6 String,,,Right-Handed,999.99
Gibson,,,Gibson Les Paul,Les Paul Custom,,,,,4250.00
Gibson,1957,,,LG-2,6 String,Black,LG,,3495.00
Gibson,,,Gibson SG,SG 61 Reissue,6 String,,,,1500.00
Gibson,,,,,,,,,1695.00
Gibson,,,,Les Paul Junior 58 Reissue,6 String,White,Solid,Right-Handed,2220.00
Gibson,1999,'Maple, Mahogany',,Les Paul Standard,6 String,Cherry Sunburst,Solid,Right-Handed,2299.99
Gibson,,Mahogany,,120th Anniversary Flying V,6 String,Red,Solid,Right-Handed,1599.00
Gibson Custom Shop,,Maple,,Ron Wood L-5S,6 String,Black,Solid,Right-Handed,3499.00
Gibson,,,,,,,,,2999.99
Gibson,2008,'Mahogany, Maple',Gibson Les Paul,Les Paul 1958 Plain Top VOS,6 String,Faded Iced Tea,Solid,Right-Handed,2900.00
Gibson,2008,,Gibson Les Paul,Les Paul Standard,6 String,Gold,Solid,Right-Handed,1950.00
Gibson,,,,,,,,,2419.00
Gibson,,,Gibson Les Paul,Les Paul Studio,,,,,1100.00
Gibson,1996,'Maple, Mahogany',Gibson Les Paul,Les Paul Standard,6 String,Cherry Sunburst,Solid,Right-Handed,2799.99
Gibson,,,Gibson Les Paul,,,,,,1500.00
Gibson,1995,,,Limited Edition Studio Lite,6 String,Vintage Sunburst,Solid,Right-Handed,1295.00
Gibson,,,,,,,,,359.99
Gibson,2008,Mahogany,Gibson Les Paul,Les Paul Studio,6 String,Deep Red/Brown,Solid,Right-Handed,1000.00
Gibson,2007,,Gibson Les Paul,Les Paul Standard,,,,,2200.00
Gibson,,,,,,,,,3356.00
Gibson,1998,,,Firebird V,6 String,sunburst,Solid,Right-Handed,1500.00
Gibson,,,Gibson ES,ES-339,,,,,1800.00
Gibson,2016,Mahogany,,67 Flying V,6 String,Cherry,Solid,Right-Handed,3599.99
Gibson,,,,ES-335,,Sparkling Burgundy,,,9000.00
Gibson,,,,,,,,,500.00
Gibson,,,,,,,,,1800.00
Gibson,,,,Les Paul Custom,,,,,12495.00
Gibson,,,,ES-335,,,TDC,,5495.00
Epiphone,1973,,,Riviera,6 String,Red,Hollow-Body,Right-Handed,1099.95
Gibson,,Walnut,Gibson SG,Vintage,,,,,2695.00
Gibson,2002,,Gibson ES,ES-135,6 String,Heritage Cherry,Semi-Hollow,,1989.00
Gibson,,Maple,,Super 400,6 String,Red,Hollow Body,Right-Handed,149999.00
Gibson,2012,,,Grace Potter Flying V,,Nocturnal Brown,,,1999.00
Gibson,,'Mahogany, Maple',,70s Tribute,6 String,,Solid,,1500.00
Gibson,2007,,Gibson SG,SG Special,6 String,Black,Solid,Right-Handed,859.00
Gibson,1965,,,1965,,Brown,,,2252.28
Gibson,,,,,,,SG Artist,,2995.00
Gibson,,Solid Wood,,Les Paul Custom Black Beauty,6 String,Ebony,Solid,,3799.00
Gibson,1999,,Gibson ES,ES-335,6 String,White,Semi-Hollow,,2999.00
Gibson,2017,,Gibson SG,SG,,Pelham Blue,,,1449.00
Gibson,1967,'Ebony, Mahogany',Gibson ES,ES-355,6 String,Sparkling Burgundy,Semi-Hollow,Right-Handed,7250.00
Gibson,,,,,,,,,4500.00
Gibson,1983,Solid Wood,,Explorer,6 String,Ebony,Solid,,2149.00
Gibson,1963,Mahogany,Gibson Les Paul,Melody Maker,6 String,Black,Solid,Right-Handed,2495.00
Gibson,1966,,,Firebird V,6 String,Sunburst,Solid,Right-Handed,5689.99
Gibson,2013,'Maple, Mahogany',Gibson Les Paul,Les Paul Traditional PRO II,6 String,Merlot,Solid,Right-Handed,1550.00
Gibson,1977,Solid Wood,,Les Paul Standard,6 String,Cherry Sunburst,Solid,,4599.00
Gibson,,,,2005 Les Paul Standard,,,,,1799.00
Gibson,2005,Mahogany,Gibson Les Paul,Les Paul Standard Historic Faded,6 String,Faded,Les Paul Standard,Right-Handed,2795.00
Gibson,1997,,Gibson Les Paul,Les Paul Standard R4,6 String,Gold Top,Solid,Right-Handed,3795.00
Epiphone By Gibson,,,,,,Red stain/Gold Top Sparkle,,Right-Handed,550.00
Gibson,1980,,Heritage Series,Heritage 80 Les Paul Standard,6 String,Tobacco Sunburst,Solid,Right-Handed,4490.00
Gibson,,,,,,,,,5369.00
Gibson,,,,,,,,,4136.00
Gibson,1997,,Gibson Les Paul,Les Paul Standard R4,6 String,Gold Top,Solid,Right-Handed,3795.00
Gibson,,Solid Wood,,LES PAUL,6 String,Black,FRETLESS WONDER,,8800.00
Gibson,,Solid Wood,,EDS-1275,6/12,Gold,Double Neck,,9999.00
Gibson,1998,,Gibson Les Paul,Les Paul Standard,6 String,,Solid,Right-Handed,2395.00
Gibson,2017,Mahogany,Gibson SG,SG Faded High Performance,6 String,Red,Solid,Left-Handed,1299.99
Gibson,,,,Les Paul Custom,,,,,12495.00
Gibson,,,Gibson ES,ES-339,6 String,Vintage Sunburst,Semi-Hollowbody,Right-Handed,2599.00
Gibson,1997,Solid Wood,,Explorer 76,6 String,Ebony,Solid,,1349.00
Gibson,,,,,,,,,899.99
Gibson,,,,Custom Shop 1964 ES-345TD Reissue,,,,,3199.00
Gibson,2009,,,Firebird V,6 String,Sunburst,Semi-Hollow,,1995.00
Gibson Custom Shop,2018,Mahogany,Gibson SG,62 SG Les Paul,6 String,Sunshine,Solid,Right-Handed,2895.00
Gibson,2006,,Gibson Les Paul,Les Paul Standard,,,,,2800.00
Gibson,,,,,,,,,1499.99
Gibson,,,,,,,,,2750.00
Gibson,,,,,,,,,3127.00
Gibson,,Rosewood,Gibson SG,SG Special,,,,,2000.00
Gibson,1972,Walnut,Gibson SG,SG Standard,,,,Right-Handed,2695.00
Gibson,2017,,Gibson Les Paul,Les Paul Standard,,,,,2500.00
Gibson,,,,,,,,,15900.00
Gibson,,,,,,,,,2700.00
Gibson,1991,,,Les Paul Standard,,Black,,,2600.00
Gibson,,,Gibson Les Paul,Custom,,,,,4600.00
Gibson,,,,Les Paul Deluxe,,,,,1985.00
Gibson,2018,Mahogany,,SG Custom PSL,6 String,Verdoro Green,Solid,Right-Handed,4095.00
Gibson,,'Maple, Mahogany',Gibson Les Paul,Les Paul Traditional,6 String,,Solid,,1750.00
Gibson,1999,,Gibson Les Paul,Les Paul Standard Plaintop,6 String,,Solid,,1949.00
Gibson,,,Gibson SG,,,,,,3250.00
Gibson,1995,,,Limited Edition Studio Lite,6 String,Vintage Sunburst,Solid,Right-Handed,1295.00
Gibson,,,,,,,,,5829.00
Gibson Custom Shop,,Mahogany,,Les Paul Custom,6 String,Multicolor,Solid,Right-Handed,3299.00
Gibson,2018,,Gibson Les Paul,Les Paul Signature Player Plus,6 String,Satin Vintage Sunburst,Solid,Right-Handed,1499.99
Gibson,2014,,Gibson Les Paul,Les Paul Standard,,,,,2100.00
Gibson,,,,2007 ES-335 Faded Semi-Hollow Electric Guitar,,,,,2199.99
Gibson,2009,'Solid Wood, Mahogany',Gibson SG,SG Special,6 String,Heritage Cherry,Solid,Right-Handed,989.99
Gibson,2013,,Gibson Les Paul,,,,,,2200.00
Gibson,,,,,,,,,850.00
Gibson,1977,,Gibson Les Paul,Les Paul Limited Edition,6 String,Tobacco Burst,Solid,Right-Handed,5599.99
Gibson,,,,,,,,,3735.00
Gibson,,Mahogany,,SG Special,6 String,Natural,Solid,,932.00
Gibson,2007,,,R7,6 String,Goldtop,Solid,,2995.00
Gibson,2012,,Gibson Les Paul,Custom,,,Solid,,5295.00
Gibson Custom Shop,,Mahogany,,Zakk Wylde Bullseye LP Custom,6 String,Multicolor,Solid,Right-Handed,4699.00
,,,,,,,,,4499.00
Gibson,,,,,,,,,1199.00
Gibson,,,,,,,,,5900.00
Gibson,1961,Maple,,ES-125TD,6 String,Sunburst,Hollow,Right-Handed,2999.99
Gibson,2002,,Gibson Les Paul,1960 Les Paul Special Double Cut,6 String,Yellow,Solid,Right-Handed,2915.00
Gibson,,,,,,,,,959.36
Gibson Custom Shop,2006,Mahogany,,1959 Les Paul Reissue,6 String,Multicolor,Solid,Right-Handed,43999.00
Gibson,,,Gibson ES,,,,,,8000.00
Gibson,,,,ES-225T,6 String,Beige,Hollowbody Electric,Right-Handed,3950.00
Gibson Guitars,,,,SG STD HP,,,,,1650.00
Epiphone,2002,,Epiphone Les Paul,Les Paul Pee Wee,6 String,Vintage Sunburst,Solid,Right-Handed,379.00
Gibson,,Solid Wood,,Explorer,6 String,Black,Solid,,7495.00
Gibson,,,,,,,,,2202.00
Orville by Gibson,1990,,Les Paul,Custom,6 String,Black,Solid,Right-Handed,1400.00
Gibson,1998,Maple,,L-5 CES,6 String,Sunburst,Archtop,Right-Handed,7199.00
Gibson,,,,,,,,,775.00
Gibson,2005,,,Les Paul Standard Faded,,Tangerine Burst,Solid,Right-Handed,2749.00
Gibson SG Junior,,,Gibson SG,1967 Gibson SG Junior,6 String,,Solid,,1989.00
Gibson,,,,,,,,,850.00
Gibson,,Solid Wood,,Custom Shop Historic 57 Reissue Les P,6 String,Gold Top,Solid,,3299.00
Gibson,2009,Mahogany,Les Paul,Les Paul Traditional Pro,6 String,Vintage Sunburst,,Right-Handed,2300.00
Gibson,2014,,Gibson Les Paul,Historic Reissue Custom Shop,,,Solid,Right-Handed,3800.00
Gibson,,,Gibson Les Paul,Les Paul 70s,6 String,Black,,Right-Handed,4995.00
Gibson,,,,,,,,,1055.36
Gibson,2015,,Gibson ES,ES-335,,Sunburst,,,3195.00
Gibson,,,Gibson Les Paul,Les Paul Studio,6 String,,Solid,,949.99
Gibson,1997,Solid Wood,,Les Paul Standard Jimmy Page Signature,6 String,Light Honeyburst,Solid,,7499.00
Gibson,,,,Custom,,,,,3750.00
Gibson,,,,Les Paul Deluxe,,,,,1985.00
Gibson,,,,,,,,,2621.00
Gibson,,Laminated Figured Maple,,ES-335,6 String,Brown,Solid,Right-Handed,3099.00
Gibson Custom Shop,2003,,,Les Paul Class 5,6 String,Yellow Sparkle,,,3199.00
Gibson,,,,Vintage,,Red,,,3000.00
Gibson Custom Shop,,Mahogany,,L-4S,6 String,Red,Solid,Right-Handed,1999.00
Gibson,,,,,,,,,5524.15
Gibson,2015,,,Les Paul Special Double Cut,,,,,1199.00
Gibson,1965,Mahogany,,SG Special,6 String,Cherry,Solid,Right-Handed,4499.99
Gibson,2016,,Gibson Les Paul,Les Paul Studio,6 String,Red,Solid,Right-Handed,1339.00
Gibson,,,,,,,,,2490.00
Gibson,,,,,,,,,5199.00
Gibson,1993,,Gibson Les Paul,LPB-3,4 String,,,,1999.00
Gibson,2007,,,Les Paul Classic Custom,6 String,Tom Morgan Finish,Solid,,2495.00
Gibson,,,,Marauder,6 String,Brown,Solid,,1399.99
Gibson,1990,,,R7,6 String,Goldtop,Solid,,2995.00
Gibson,1961,,,ES-120 TC,6 String,Sunburst,Hollow,,2195.00
Rickenbacker,,,,,6 String,,,,2499.00
,,,,,,,,,2495.00
Gibson,,,,Les Paul Gold Top,,,,,3599.00
Gibson,2006,'Solid Wood, Laminate',,1959 ES-335 Dotneck,6 String,Sunburst,Solid,,4499.99
Gibson,2018,,,Les Paul Classic,6 String,Ebony,Solid,,1799.99
Gibson,,,,,,,,,1499.99
Gibson,,,,,,,,,4500.00
Gibson,,,,,,,,,3664.00
Gibson,2016,,Gibson Les Paul,Les Paul Studio Faded,6 String,,Solid,Right-Handed,1012.00
Gibson,,,Gibson ES,ES-330,,,,,6100.00
Gibson,2014,Maple,Gibson Les Paul Special,2014 Les Paul Special,6 String,Caramel Burst,Semi-Hollow,Right-Handed,1100.00
Gibson,2017,,Gibson ES,ES-335,,Green,,,3200.00
Ernie Ball,1972,,,Gibson EB-0,4 String,Walnut,Solid,,1595.00
Gibson,1978,Maple,,ES-335TD,6 String,Tobacco Sunburst,Solid,Right-Handed,3399.99
Gibson,,,,SHG3600VB,,,,,2495.00
,,,,,,,,,3850.00
Gibson,1957,Maple,,ES-350T,6 String,Blonde,Hollowbody,Right-Handed,7799.99
Gibson,1966,,,ES-120-T,6 String,Sunburst,Hollow,,1995.00
Gibson,,,,,,,,,1994.67
Gibson,2003,Solid Wood,,1959 Les Paul Standard,6 String,,Solid,,4999.99
Gibson,2014,,Gibson Les Paul,Les Paul Studio,6 String,Honeyburst,,Right-Handed,1179.99
Gibson,,,,,,,,,15900.00
Gibson Custom Shop,,Mahogany,,Zakk Wylde Flying V,6 String,Multicolor,Solid,Right-Handed,4999.00
Gibson,2013,,Gibson Les Paul,,,,,,2200.00
,,,,,,,,,30000.00
Gibson,,,,,,,,,2097.00
Gibson,,,,,,,,,3356.00
Gibson,,,,Marauder,6 String,Brown,Solid,,1399.99
Gibson,,Mahogany,,Longhorn Double Cut,6 String,Multicolor,Solid,Right-Handed,2299.00
Gibson,2015,,Gibson ES,ES-335,,Sunburst,,,3195.00
,,,,,,,,,30000.00
Gibson,,,Gibson ES,ES-330,,,,,6100.00
,,,,,,,,,5599.00
Gibson,2018,Solid Wood,Gibson Les Paul,Les Paul Limited Run,6 String,Heritage Cherry Sunburst,Solid,,1999.00
Gibson,2010,Solid Wood,,1955 Les Paul Standard Hot Mod,6 String,Pale Whiskey Sunburst,Solid,,3899.99
Gibson,2018,,,Les Paul Classic,6 String,Ebony,Solid,,1799.99
Gibson,2019,,,Les Paul Jr Tribute Double Cut,6 String,Blue Stain,Solid,,795.00
Gibson Custom Shop,2015,,,Custom Shop Wes Montgomery,,,,,6499.00
